FECHA,PRECIP,EVAP,TMAX,TMIN
4/6/69,1.5,7.7,31.5,23
5/6/69,5,8.2,33.5,23.5
6/6/69,0,8.2,33,24.5
7/6/69,6.2,4.9,33.5,23.5
8/6/69,0,5.7,32.5,21.5
9/6/69,0,8.1,32.5,21.5
10/6/69,0,5.3,32.5,23.5
11/6/69,0,6.5,33,23
12/6/69,0,7.5,32.5,27
13/06/1969,5,6.4,32.5,25.5
14/06/1969,0,4.7,32,23
15/06/1969,0,5.9,33.5,25.5
16/06/1969,64.5,NA,30.5,24
17/06/1969,4,3.5,30,23.5
18/06/1969,1,3.4,32.5,25.5
19/06/1969,0.5,6.6,32.5,27
20/06/1969,0,6.8,32.5,27.5
21/06/1969,0,6.8,32,24.5
22/06/1969,0,9.1,32,26
23/06/1969,0,7.6,NA,24
24/06/1969,0,8.1,32,26
25/06/1969,0,4.7,32.5,26
26/06/1969,14,4,NA,26.5
27/06/1969,24,2.7,30.5,24.5
28/06/1969,2,3.5,31,23.5
29/06/1969,0,4.8,31.5,27
30/06/1969,3,7.1,32,27.5
1/7/69,21.5,3.6,31.5,25
2/7/69,21,9.5,30,24.5
3/7/69,10.3,3.7,31,23.5
4/7/69,8.5,3.5,31.5,24.5
5/7/69,0,4.3,31,25.5
6/7/69,0,6.8,31.5,27
7/7/69,0,7.1,32,25
8/7/69,3,7.1,31.5,26
9/7/69,0,7,32,23.5
10/7/69,0,6,32,23
11/7/69,0,7.2,32,23
12/7/69,0,8.2,32.5,25.5
13/07/1969,4,6.8,32,26.5
14/07/1969,0,7.2,NA,26
15/07/1969,0,7.2,32,26
16/07/1969,0,4.7,32.5,24.5
17/07/1969,0,7.1,32.5,24
18/07/1969,0,7.2,33,26
19/07/1969,0,8.2,33.5,26
20/07/1969,0,7.2,32.5,24.5
21/07/1969,0,8.5,33,23
22/07/1969,0,8.8,33.5,26.5
23/07/1969,1.5,6.7,33.5,26.5
24/07/1969,3,7.2,32.5,27.5
25/07/1969,0,8.3,33,25
26/07/1969,0,4.9,32,24
27/07/1969,0,10.1,33,24.5
28/07/1969,0,7.7,32.5,26
29/07/1969,0,9.4,33.5,26.5
30/07/1969,0,7.3,33.5,25.5
31/07/1969,0,8.5,35.5,26
1/8/70,0,NA,NA,NA
2/8/70,0,NA,NA,NA
3/8/70,0,NA,NA,NA
4/8/70,0,NA,NA,NA
5/8/70,0,NA,NA,NA
6/8/70,0,NA,NA,NA
7/8/70,0,NA,NA,NA
8/8/70,0,NA,NA,NA
9/8/70,0,NA,NA,NA
10/8/70,0,NA,NA,NA
11/8/70,0,NA,NA,NA
12/8/70,0,NA,NA,NA
13/08/1970,0,NA,NA,NA
14/08/1970,0,NA,NA,NA
15/08/1970,0,NA,NA,NA
16/08/1970,0,NA,NA,NA
17/08/1970,0,NA,NA,NA
18/08/1970,0,NA,NA,NA
19/08/1970,0,6.6,33,23.5
20/08/1970,0,7,33,23
21/08/1970,0,8.3,34,27
22/08/1970,0,6.3,33.5,23.5
23/08/1970,0,7.4,33.5,24
24/08/1970,0,8.3,33.5,22
25/08/1970,6.5,7,30,24
26/08/1970,19.5,8.8,33,26
27/08/1970,0,7,39,23.5
28/08/1970,4,4.2,33,25
29/08/1970,0,6.9,34.5,26
30/08/1970,18.5,5.6,32.5,26.5
31/08/1970,0,3.4,30,24
1/9/70,5.2,3.2,31.5,24.5
2/9/70,0,2.7,32,26.5
3/9/70,0.7,5,32,27
4/9/70,0,6.3,32,25.5
5/9/70,12,5.8,32,24.5
6/9/70,0,5.7,32,25.5
7/9/70,0.6,4.1,32.5,25.5
8/9/70,0.2,2.8,31.5,22.5
9/9/70,29,4.7,31,23.5
10/9/70,0,6.9,29.5,23
11/9/70,0,1.4,32.5,24.5
12/9/70,0,5.8,34,22
13/09/1970,0,6.7,32,26.5
14/09/1970,0,5.8,29.5,22.5
15/09/1970,0,6.8,33,22
16/09/1970,0.5,7,31,26
17/09/1970,0,5.8,33,22
18/09/1970,0.2,3.5,32,22
19/09/1970,18,4,31,25.5
20/09/1970,18,3.6,29,25.5
21/09/1970,15.5,4.3,30.5,25
22/09/1970,0,6.9,31,25
23/09/1970,4.8,3.1,32,27.5
24/09/1970,2.5,6.9,31,26
25/09/1970,5.3,6.1,31.5,23.5
26/09/1970,1,4,31.5,22.5
27/09/1970,1.5,7.3,31.5,22.5
28/09/1970,4,7.1,31,22
29/09/1970,19.5,7.3,32.5,22
30/09/1970,0,7.1,31,22
1/10/70,19.5,2.7,32.5,23.5
2/10/70,2,3.8,36.5,23.5
3/10/70,0.8,3,31.5,24.5
4/10/70,0.3,4.2,31.5,23.5
5/10/70,0.1,5.2,31.5,22.5
6/10/70,0,6.2,31.5,23.5
7/10/70,0,5.1,31.5,22
8/10/70,0,5.3,32.5,22.5
9/10/70,0,5.7,32.5,22.5
10/10/70,16.5,2.2,32.5,22.5
11/10/70,0,7.9,32,21.5
12/10/70,0,3.3,32.5,22
13/10/1970,0.2,3,32.5,23
14/10/1970,0,5.1,35,21.5
15/10/1970,0,5,33,22.5
16/10/1970,0,3.9,33,21.5
17/10/1970,0,2,33,21.5
18/10/1970,0,4.2,31,24.5
19/10/1970,0.9,2.8,33,22
20/10/1970,2,4.2,36,21
21/10/1970,0,5.7,35.5,21
22/10/1970,0,5.6,32.5,20.5
23/10/1970,0,6.8,31.5,20.5
24/10/1970,0,2.3,31.5,21
25/10/1970,0,6,31.5,24
26/10/1970,1.1,4.4,31,24
27/10/1970,0,5.9,32.5,23
28/10/1970,0,5.1,33.5,22.5
29/10/1970,0,4.2,31,20
30/10/1970,1.5,2.3,33,22
31/10/1970,0,2,31.5,22.5
1/11/70,0,4.8,35.5,20.5
2/11/70,0,5.4,33.5,20.5
3/11/70,0,4.1,33.5,19
4/11/70,0,5,35,17
5/11/70,0,3.8,37.5,15.5
6/11/70,0,4.2,37.5,12
7/11/70,0,5,36,16
8/11/70,0,3.8,35,10.5
9/11/70,1,3,39.5,17.5
10/11/70,6,3.8,36,20.5
11/11/70,0,2.4,35,21
12/11/70,0,2.5,29,21
13/11/1970,0,6.1,28.5,18.5
14/11/1970,0,6.7,29,19
15/11/1970,0,5,31,17.5
16/11/1970,0,4.1,33,19.5
17/11/1970,0,4.9,34.5,21
18/11/1970,0,3.9,33,22
19/11/1970,0,3.3,29.5,21
20/11/1970,0,1.6,31,19.5
21/11/1970,0.2,1.2,31.5,20.5
22/11/1970,7.5,3.1,30.5,21
23/11/1970,0,2.3,31,18.5
24/11/1970,0.5,4.2,31,16
25/11/1970,0,4.7,29.5,12.5
26/11/1970,0,2.2,28.5,12.5
27/11/1970,0,1.8,28,21
28/11/1970,0.1,2.8,30,20.5
29/11/1970,0,3.7,31.5,18
30/11/1970,0.1,6.6,31,19
1/12/70,0,2.9,29.5,16.5
2/12/70,0,6.6,29,21.5
3/12/70,0,3.2,29.5,20.5
4/12/70,0,2.5,29.5,17
5/12/70,0.1,2,29,19
6/12/70,0.4,1.1,29,17
7/12/70,0,2.6,28,17
8/12/70,0,3.8,28.5,15
9/12/70,0,3.2,28,17
10/12/70,0,5.2,29,21.5
11/12/70,0,3.9,29,24
12/12/70,0,4.2,29,24.5
13/12/1970,0,4.3,29,20
14/12/1970,0,4.3,28.5,19
15/12/1970,0,1.2,30,18.5
16/12/1970,0,3.9,29,20.5
17/12/1970,0,3.4,30,20.5
18/12/1970,0,4.1,30,25
19/12/1970,0,4.6,29,25
20/12/1970,0,4.2,29,20.5
21/12/1970,0,4.2,29.5,23
22/12/1970,0,5.4,29,24.5
23/12/1970,0,3.6,29,25
24/12/1970,0,3.1,30,24.5
25/12/1970,0,4.7,30,18
26/12/1970,0,2.1,29.5,16
27/12/1970,0,3.5,29,16.5
28/12/1970,0,4.7,29.5,19
29/12/1970,0,4.6,29,23
30/12/1970,0,3.6,28.5,18.5
31/12/1970,0.2,6,29,18
1/1/71,2,4.6,30,18.5
2/1/71,0,5.3,28.5,21
3/1/71,0,3.7,29.5,25
4/1/71,0,5.9,29.5,25
5/1/71,6,5.4,30,24.5
6/1/71,0,3.4,30,24.5
7/1/71,2,6.5,30.5,24.5
8/1/71,0,4,30.5,25
9/1/71,0,2.6,30.5,19
10/1/71,0,1.5,30,22.5
11/1/71,0,1.6,28.5,24
12/1/71,0,3,29,18
13/01/1971,0,4.2,29.5,22
14/01/1971,0,4.2,29,24.5
15/01/1971,0,4.2,29.5,22
16/01/1971,0,3,29.5,18
17/01/1971,4,2.8,29.5,15.5
18/01/1971,0,2.1,27.5,14.5
19/01/1971,0,3.6,28,19
20/01/1971,0,4.2,30,14
21/01/1971,0,3.1,27,15
22/01/1971,0,5.9,25,20
23/01/1971,0,2.5,26.5,18
24/01/1971,0,3.9,29,23
25/01/1971,0,5.2,30.5,24.5
26/01/1971,0,3.8,30.5,16.5
27/01/1971,0,4.1,30.5,17.5
28/01/1971,0,5.3,29,19
29/01/1971,0,4.8,27.5,19.5
30/01/1971,0,4.2,27,18
31/01/1971,0,6,29,23.5
1/2/71,0,4,30.5,24.5
2/2/71,0,7.1,32,24.5
3/2/71,0,3.4,29,24.5
4/2/71,1,4.9,29,22
5/2/71,2,3.3,28,22
6/2/71,0,7.5,29.5,25
7/2/71,0,1.1,30.5,15.5
8/2/71,0,2.4,30,25.5
9/2/71,0,3.1,30.5,15
10/2/71,0,3.8,30.5,15
11/2/71,0,2.7,25.5,12.5
12/2/71,0,6.2,27.5,18
13/02/1971,4,5.4,28.5,17
14/02/1971,0,3.1,27,7.5
15/02/1971,0,3.8,25,18
16/02/1971,0,3.6,28,19
17/02/1971,0,3.1,29,24
18/02/1971,0,7,27,23
19/02/1971,0,4,28,24
20/02/1971,5,2.7,29.5,24.5
21/02/1971,0,6.5,30,25
22/02/1971,0,4,30.5,25
23/02/1971,0,7.1,31,24
24/02/1971,0,6.1,30.5,25
25/02/1971,0,8.2,30.5,25
26/02/1971,0,6.3,30,25
27/02/1971,0,6.3,30.5,26.5
28/02/1971,5,6.4,30.5,25
1/3/71,5,4.8,30,25
2/3/71,2,8,30.5,25
3/3/71,0,7.3,32,25
4/3/71,0,7.1,31,25
5/3/71,0,2.9,33,21
6/3/71,0,2.5,27,22
7/3/71,0,2.5,30,24
8/3/71,5,6.1,30.5,19.5
9/3/71,7,5.7,29,19
10/3/71,0,5.4,27.5,24
11/3/71,0,8.3,29,24.5
12/3/71,0,4.4,30,25
13/03/1971,0,4.5,29.5,25
14/03/1971,0,5.9,33,25
15/03/1971,0,4.4,30.5,25.5
16/03/1971,0,7.9,31,25
17/03/1971,0,4.6,31,25
18/03/1971,0,5.4,30.5,24.5
19/03/1971,0,6.2,29,24.5
20/03/1971,0,3.8,30,18.5
21/03/1971,0,5.8,30.5,16.5
22/03/1971,0,4.2,27.5,23
23/03/1971,0,7.9,30.5,24
24/03/1971,0,5.7,30.5,23.5
25/03/1971,0,6.5,30,24
26/03/1971,0,5.2,30.5,24.5
27/03/1971,0,6.4,34.5,23
28/03/1971,0,4.7,31,20
29/03/1971,0,5,29,24.5
30/03/1971,0,4.5,32,19.5
31/03/1971,0,8.5,31,14.5
1/4/71,0,7.2,27.5,22.5
2/4/71,0,7.7,30,24.5
3/4/71,0,6,32,24
4/4/71,0,5,29,24.5
5/4/71,0,6.1,31,25
6/4/71,0,6.6,32,19
7/4/71,0,8.5,30.5,15
8/4/71,0,5.9,28.5,10
9/4/71,0,4.4,27,14
10/4/71,0,6.5,27,16
11/4/71,0,6,28.5,18
12/4/71,0,6.7,29,15
13/04/1971,0,4.2,28.5,17
14/04/1971,0,7.2,29.5,18
15/04/1971,0,8.1,28.5,17.5
16/04/1971,0,6,29.5,14.5
17/04/1971,0,5.5,26.5,24
18/04/1971,0,6.4,30.5,25.5
19/04/1971,0,2.3,31.5,25.5
20/04/1971,0,4.4,30,25
21/04/1971,0,5.5,30.5,25
22/04/1971,0,4.9,31,25.5
23/04/1971,0,2.7,31,25.5
24/04/1971,0,9.3,30,25.5
25/04/1971,0,1.3,30,25
26/04/1971,0,2,32,26
27/04/1971,0,6,32,25.5
28/04/1971,0,3.7,32,25.5
29/04/1971,0,4.9,31.5,25.5
30/04/1971,0,4.6,32.5,22
1/5/71,0,7.9,32.5,20.5
2/5/71,0,8.6,32.5,20.5
3/5/71,0,9.6,32,25
4/5/71,44,4.1,28.5,23
5/5/71,0,7.8,29,25
6/5/71,0,5.6,29,25.5
7/5/71,0,8.3,31,26
8/5/71,0,6.3,31,26
9/5/71,0,7,30,25.5
10/5/71,0,7.7,31.5,25.5
11/5/71,0,5.7,32,26
12/5/71,0,2.8,32,26
13/05/1971,1.5,6.4,32.5,25
14/05/1971,0,9.3,31,24
15/05/1971,26.6,3.2,32.5,21
16/05/1971,0,2.6,29.5,21
17/05/1971,0,8.1,30,26
18/05/1971,11.5,3.2,29.5,23.5
19/05/1971,0,6.2,31.5,24
20/05/1971,0,3.4,32,24.5
21/05/1971,0,3.1,32,24.5
22/05/1971,0,3.3,27.5,21.5
23/05/1971,0,4.9,32,26
24/05/1971,0,6.1,32.5,26
25/05/1971,0.5,8.2,32,26
26/05/1971,0,8.4,31,27
27/05/1971,0,6.7,31.5,26.5
28/05/1971,0,8.7,32.5,23.5
29/05/1971,0,6.6,32.5,24
30/05/1971,0,6.7,32.5,23
31/05/1971,0,7.2,33,26.5
1/6/71,0,7.2,33,27
2/6/71,0,7.6,33,23
3/6/71,0,4.3,32,25
4/6/71,0,2.9,31,26
5/6/71,1.8,6.9,32,24
6/6/71,57,5.3,30.5,21
7/6/71,0,9,30,23.5
8/6/71,2,6.4,32,27
9/6/71,0,8.2,33,22
10/6/71,0,9.1,31,24
11/6/71,0,6.2,35,22
12/6/71,0,6.5,36,24
13/06/1971,0,6.5,32,26.5
14/06/1971,0,6,33,26.5
15/06/1971,1.5,3.8,33.5,26
16/06/1971,3,3.6,31.5,23
17/06/1971,1.9,7.3,28.5,25.5
18/06/1971,0,5.7,30,26.5
19/06/1971,0,7.3,31.5,27
20/06/1971,0,5.8,31.5,25
21/06/1971,0,7.3,32.5,22.5
22/06/1971,0,8.5,31.5,21.5
23/06/1971,0,7.1,31.5,23.5
24/06/1971,0,6.1,32.5,27
25/06/1971,0,4,33,27
26/06/1971,0,7.1,32,22.5
27/06/1971,0,5.5,32,26.5
28/06/1971,1,9.3,33,26
29/06/1971,0,4.8,32,27
30/06/1971,0,6.9,31,24.5
1/7/71,9,3.3,31.5,24
2/7/71,0,7.4,32.5,23
3/7/71,0,5.6,32,23
4/7/71,0,6.6,32.5,21
5/7/71,0,7.3,32,22
6/7/71,0,6.5,33,26.5
7/7/71,0,7.5,32,23.5
8/7/71,1,5.3,33,26
9/7/71,4,6,32.5,23
10/7/71,1,6.4,32.5,24.5
11/7/71,1,5.8,32.5,24
12/7/71,0,6.2,31.5,23.5
13/07/1971,0,5.1,31.5,22.5
14/07/1971,2.6,7.4,31.5,21.5
15/07/1971,0,5.4,32,25.5
16/07/1971,1.5,2.8,31.5,24
17/07/1971,0,7.3,30.5,27
18/07/1971,0,6.1,32.5,26
19/07/1971,0,7.1,33,24
20/07/1971,23,6.2,33.5,26
21/07/1971,4.6,7.5,31,21.5
22/07/1971,0,4.7,30,20.5
23/07/1971,8,2.6,31.5,24.5
24/07/1971,4.9,7.6,32.5,26.5
25/07/1971,2,4.4,32.5,24
26/07/1971,1,5.3,32,26
27/07/1971,0,6.2,31.5,24.5
28/07/1971,0,8.4,34,23.5
29/07/1971,0,4.4,32,25.5
30/07/1971,1,7.8,32,23.5
31/07/1971,0,6.6,31,21.5
1/8/71,0,5.2,33.5,24.5
2/8/71,0,5.2,30.5,24
3/8/71,0,7.7,32,26
4/8/71,0,5.2,31.5,25.5
5/8/71,0,4.8,33,21
6/8/71,0,5.9,31,20.5
7/8/71,0,5,34,22
8/8/71,6,3.5,32.5,22.5
9/8/71,0,4,31.5,26.5
10/8/71,4,5.6,33.5,23
11/8/71,0,4.4,33.5,26
12/8/71,0,2.3,33.5,24
13/08/1971,0,2.1,33.5,24
14/08/1971,0,6.2,33.5,26
15/08/1971,0,6.1,33,24
16/08/1971,0,6.8,33,25.5
17/08/1971,0,5.9,33.5,21.5
18/08/1971,0,3.8,33,26
19/08/1971,17.3,6,32.5,22
20/08/1971,1.5,4.9,32.5,25
21/08/1971,0,6.9,32.5,23
22/08/1971,0.5,7.7,33,26
23/08/1971,0,8.8,32.5,25.5
24/08/1971,5.3,3.6,32,24
25/08/1971,6.3,8.1,30.5,22.5
26/08/1971,0,2.5,30,25
27/08/1971,0,6,32,22
28/08/1971,29.5,3.6,31.5,23.5
29/08/1971,14,4.9,32,24
30/08/1971,0,6.4,30,22.5
31/08/1971,0,6.1,32.5,22.5
1/9/71,5.3,4.9,32,23
2/9/71,0,7.9,33.5,26
3/9/71,0,7,33,27
4/9/71,0,5.6,33.5,27
5/9/71,0,3.8,32,25
6/9/71,15,4.9,32,23
7/9/71,26,3.8,32.5,24
8/9/71,0,5.3,33,27
9/9/71,0,6.2,33,26.5
10/9/71,1.6,5.7,34,27
11/9/71,7,6.6,31.5,25.5
12/9/71,0,4,32,27
13/09/1971,0,6,32.5,27
14/09/1971,0,6.4,33,26.5
15/09/1971,0,5.9,33,26.5
16/09/1971,0,6,33,27
17/09/1971,0,6.1,33,27
18/09/1971,7,5.9,30.5,22
19/09/1971,1.6,7.3,33,23
20/09/1971,15.5,5,32,22.5
21/09/1971,28.5,5,32,23
22/09/1971,1.7,5.7,31,21.5
23/09/1971,32,4.2,31,22
24/09/1971,20.5,3.4,31,23
25/09/1971,8.8,5.6,31.5,24.5
26/09/1971,0,6.4,30,24
27/09/1971,7,5.6,31,22.5
28/09/1971,7.7,7.2,31.5,23.5
29/09/1971,0,6.1,30.5,23.5
30/09/1971,0,5.2,31,22.5
1/10/71,3,6.9,31,24
2/10/71,10,1.7,30.5,24
3/10/71,8.2,4,29.5,22.5
4/10/71,0,3.5,30.5,24.5
5/10/71,2.8,4.1,31.5,22.5
6/10/71,55,2.8,31.5,23.5
7/10/71,140,3,30.5,23
8/10/71,36,3.2,26,23
9/10/71,6,2.9,27,23
10/10/71,13,2.9,29.5,24.5
11/10/71,0,6.5,30,23
12/10/71,0,4.3,28,20.5
13/10/1971,20,4.8,29.5,22.5
14/10/1971,9,3.1,29,22
15/10/1971,0,5.9,29.5,25
16/10/1971,0,7.4,30.5,23
17/10/1971,0,5.9,30.5,24.5
18/10/1971,0,6.7,31,23
19/10/1971,0,7.7,31,22.5
20/10/1971,0,5.3,31,21.5
21/10/1971,0,3.6,31,20.5
22/10/1971,0,3.8,31.5,20
23/10/1971,0,5.1,31.5,19
24/10/1971,0,3.3,32,19.5
25/10/1971,0,5.8,32.5,18.5
26/10/1971,0,4.3,31.5,19
27/10/1971,0,5.1,31.5,20
28/10/1971,0,4.9,30.5,19.5
29/10/1971,0,4.3,30.5,20
30/10/1971,0,4,31.5,20
31/10/1971,0,2.6,31.5,21.5
1/11/71,0,5.4,30,20
2/11/71,0,4,31.5,19.5
3/11/71,0,2.7,30.5,22
4/11/71,25,3.3,31.5,21.5
5/11/71,0,1.9,30,21
6/11/71,4,5.8,29,21
7/11/71,8.7,3,30,21.5
8/11/71,0,5.1,30.5,22
9/11/71,0,4.6,30,21
10/11/71,0,3.8,31,20.5
11/11/71,0.5,5.6,30.5,19.5
12/11/71,0,4.4,28,17
13/11/1971,0,5.1,28.5,17
14/11/1971,0,1.4,28.5,18.5
15/11/1971,1.4,1.2,28.5,21.5
16/11/1971,2.6,3.6,30,21
17/11/1971,7,4.9,31.5,22
18/11/1971,4,3,30,22
19/11/1971,4.7,5.5,28.5,23
20/11/1971,40.4,3.3,26,22.5
21/11/1971,15,3.4,26,21
22/11/1971,0,3.4,30,16.5
23/11/1971,0,1.7,27.5,19.5
24/11/1971,22,3.3,28.5,23.5
25/11/1971,0,2.6,29,21
26/11/1971,0,2.5,29,20
27/11/1971,0,2.9,28,20
28/11/1971,2,5,29,20.5
29/11/1971,0,3.9,29,25
30/11/1971,0,3.5,30,25.5
1/12/71,0,4.4,30,24
2/12/71,0,4.8,29,25
3/12/71,0,3.1,29.5,20.5
4/12/71,4,5.4,30,20.5
5/12/71,0,6.7,29.5,25.5
6/12/71,0,3,29,25.5
7/12/71,0,5.4,29,25
8/12/71,2,3.7,32,25.5
9/12/71,0,6.3,29.5,24
10/12/71,0,3.7,28.5,25.5
11/12/71,0,4.9,29,25
12/12/71,0,5.2,29.5,24.5
13/12/1971,0,4.1,30,25
14/12/1971,5,8.7,29.5,24
15/12/1971,0,5.2,30,21.5
16/12/1971,2.5,4.6,29.5,25
17/12/1971,0,4,29,24.5
18/12/1971,0,3.9,30,20
19/12/1971,0,3.9,29.5,19
20/12/1971,0,3.2,28,21
21/12/1971,0,4.9,30.5,21.5
22/12/1971,0,2.8,30,20
23/12/1971,0,3.7,30,17.5
24/12/1971,32,4.4,28,18.5
25/12/1971,0,3.9,28,19
26/12/1971,0,3.6,28,20
27/12/1971,3.2,5.9,28,21
28/12/1971,1.2,5.4,29,24.5
29/12/1971,5.3,3.6,28.5,23
30/12/1971,11,5.7,29,21
31/12/1971,0,2.5,28.5,21.5
1/1/72,5.5,5.6,28.5,23
2/1/72,0,2.6,29.5,23
3/1/72,0,3.7,29.5,25
4/1/72,6.3,4.6,29,25
5/1/72,0,3.7,30,24.5
6/1/72,0,4.8,29.5,24.5
7/1/72,0,5.6,30,18
8/1/72,1,3.5,29.5,20
9/1/72,3,7.1,28.5,24
10/1/72,3,7.6,29,24.5
11/1/72,18.3,4.2,29,25
12/1/72,5,6.3,30.5,22
13/01/1972,0,7.1,28,24
14/01/1972,0,4,29.5,23
15/01/1972,60.5,2.9,29,23
16/01/1972,0,2.5,29.5,18.5
17/01/1972,0,3,28.5,17
18/01/1972,0,4,26.5,20
19/01/1972,0,4.6,28,21
20/01/1972,0,4.5,28,19
21/01/1972,0,3.6,28.5,24
22/01/1972,0,4.4,29,25
23/01/1972,0,3.9,30,25
24/01/1972,3,6,29,25
25/01/1972,2,6.5,29.5,24.5
26/01/1972,7.8,2.6,29,19
27/01/1972,12,3.5,28.5,21.5
28/01/1972,8,6.2,28,21.5
29/01/1972,0,5.4,29,21
30/01/1972,6.2,7.3,27.5,23
31/01/1972,9,9.4,29,20.5
1/2/72,9,3.7,29,23.5
2/2/72,0,4.9,28,25.5
3/2/72,18,3.9,30,26.5
4/2/72,0,8.4,30,26
5/2/72,0,7.2,29.5,21
6/2/72,0,3.3,30.5,23
7/2/72,0,4.2,28.5,19
8/2/72,0,3.1,29,21
9/2/72,6,3.2,29,21.5
10/2/72,0,3.6,31,16.5
11/2/72,0,5.2,22,16.5
12/2/72,0,4.3,29,14
13/02/1972,0,3.9,29,11
14/02/1972,0,3.6,28,14.5
15/02/1972,0,4.2,29,24
16/02/1972,2,4.5,30.5,25
17/02/1972,9,4,30.5,21.5
18/02/1972,0,3.2,30.5,24.5
19/02/1972,0,4.5,30,11
20/02/1972,0,4.3,26,11.5
21/02/1972,0,4.8,25.5,14
22/02/1972,0,4.4,24.5,15
23/02/1972,0,6.9,26.5,15
24/02/1972,0,6,27,22
25/02/1972,0,6,29,24
26/02/1972,0,4.9,29.5,24.5
27/02/1972,0,3,29.5,24.5
28/02/1972,0,3.9,29.5,23.5
29/02/1972,0,4.1,29.5,24
1/4/72,0,3.1,27,23
2/4/72,3,8.3,31,21.5
3/4/72,0,6.5,27.5,24
4/4/72,0,6.8,28,25
5/4/72,0,5,30,24.5
6/4/72,0,6.7,29.5,20
7/4/72,0,6.2,29.5,20
8/4/72,0,6.2,30.5,24.5
9/4/72,0,7,31,25.5
10/4/72,0,7.7,31,25.5
11/4/72,0,8,31,25.5
12/4/72,0,7,30,25
13/04/1972,0,6.9,30.5,25.5
14/04/1972,0,7.6,31,26
15/04/1972,0,7.8,31,26
16/04/1972,0,5.6,31.5,26
17/04/1972,0,7,31.5,25.5
18/04/1972,0,7.8,31.5,25.5
19/04/1972,0,8.1,31,25.5
20/04/1972,0,7.3,30.5,26
21/04/1972,0,7,32,25.5
22/04/1972,0,7.6,31.5,26
23/04/1972,0,7.7,31,26
24/04/1972,0,5,31.5,25.5
25/04/1972,0,4.5,31.5,25.5
26/04/1972,9.5,5.1,32,21
27/04/1972,0,7.9,31,25.5
28/04/1972,0,7.2,30,26
29/04/1972,2,8.3,30,25
30/04/1972,0,6.9,31.5,25.5
1/5/72,0,NA,32,21.5
2/5/72,0,NA,30.5,22
3/5/72,0,NA,31.5,25.5
4/5/72,0,NA,32,21.5
5/5/72,0,NA,34,22
6/5/72,1.3,NA,31.5,26.5
7/5/72,0,NA,31.5,26.5
8/5/72,0,NA,32,26.5
9/5/72,0,NA,32,26
10/5/72,0,NA,32.5,26
11/5/72,0,NA,32.5,16.5
12/5/72,0,NA,32,26.5
13/05/1972,0,NA,32.5,26.5
14/05/1972,0,NA,32.5,26
15/05/1972,0,NA,33,27
16/05/1972,0,NA,32.5,26.5
17/05/1972,0,NA,32.5,26.5
18/05/1972,0.2,NA,33,24.5
19/05/1972,12,NA,33,20.5
20/05/1972,0,NA,34.5,18
21/05/1972,0,NA,32.5,25.5
22/05/1972,0,NA,32.5,25.5
23/05/1972,0,NA,30.5,19
24/05/1972,0,NA,31.5,19
25/05/1972,0,NA,32,25
26/05/1972,0,NA,32,23.5
27/05/1972,0,NA,32.5,24
28/05/1972,0,NA,32.5,22
29/05/1972,18.8,NA,32.5,21
30/05/1972,0,NA,32.5,21
31/05/1972,3,NA,31.5,24
1/6/72,3,NA,32.5,22.5
2/6/72,0,NA,32.5,22
3/6/72,0,NA,32.5,27
4/6/72,0,NA,31.5,27
5/6/72,0,NA,32,27
6/6/72,0,NA,32,25.5
7/6/72,0,NA,32.5,23.5
8/6/72,0,NA,30.5,20
9/6/72,0,NA,32.5,23
10/6/72,3,NA,31,22
11/6/72,18.9,NA,33,26.5
12/6/72,1.3,NA,31,24.5
13/06/1972,54.5,NA,29,23
14/06/1972,115,NA,28,23
15/06/1972,67.9,NA,30,23.5
16/06/1972,6.3,NA,30.5,23
17/06/1972,1.4,NA,28,23.5
18/06/1972,15.1,NA,32,23.5
19/06/1972,3.5,NA,34.5,23.5
20/06/1972,0,NA,33,23
21/06/1972,0,NA,31.5,23.5
22/06/1972,0,NA,32.5,27
23/06/1972,0,NA,32,27
24/06/1972,2,NA,32,26.5
25/06/1972,0,NA,31,25.5
26/06/1972,0,NA,31,27
27/06/1972,0,NA,32,27
28/06/1972,0,NA,35.5,24
29/06/1972,0,NA,31.5,27
30/06/1972,0,NA,31.5,26.5
1/7/72,0,8.4,31.5,27
2/7/72,0,6.5,31.5,27.5
3/7/72,0,6.4,32,27
4/7/72,0,7.2,32,24
5/7/72,0,7.5,32.5,23
6/7/72,18.6,4.3,31,26.5
7/7/72,24.9,6,30.5,22.5
8/7/72,0,4.1,31,22
9/7/72,0,4.4,29.5,22
10/7/72,11.7,2.2,30,26.5
11/7/72,0,7,30.5,22
12/7/72,0,5.1,31.5,26
13/07/1972,0,5.8,31.5,26.5
14/07/1972,0,6.2,31,26.5
15/07/1972,0,7.1,31,27
16/07/1972,0,6,31,29
17/07/1972,0,6.5,31.5,27
18/07/1972,25,3.8,32.5,24
19/07/1972,20,5.2,32.5,23.5
20/07/1972,2.9,5.8,31,24
21/07/1972,50.5,3.4,30.5,24
22/07/1972,0,7.2,31,23
23/07/1972,27,3.9,30.5,26.5
24/07/1972,2.1,6.5,30.5,21.5
25/07/1972,39,3.6,29.5,21
26/07/1972,9.9,4.9,30.5,23
27/07/1972,0,3.6,30,23.5
28/07/1972,0,6.5,30.5,27
29/07/1972,0,4.6,31,26.5
30/07/1972,3,4.3,29.5,27
31/07/1972,10.7,2.3,32,24
1/8/72,10.7,6.9,32,22.5
